surface.id,sentiment_overall
1010559876729932,pos
1010568361283165,pos
1010573351126339,pos
1010573953575491,neu
1010582366762124,pos
1010602773924640,pos
1010633910978676,pos
1010644147746509,pos
1010660407374909,pos
1010674614308574,neu
1010681403988238,pos
1010705833743185,neu
1010708660655518,pos
1010708740654666,pos
1010710157644108,pos
1010714031059632,neu
1010716507648429,neu
1010720010837267,pos
1010726454409663,pos
1010726980654210,pos
1010739040040705,pos
1010752820961757,neu
1010754673361122,pos
1010762560553519,pos
1010767290634448,pos
1010769807396675,pos
1010781184417142,pos
1010782140640701,pos
1010793167064508,neu
1010810827062863,neg
1010818947468548,pos
1010841233745639,pos
1010858616860809,pos
1010861013333690,pos
1010872167451378,pos
1010873680505664,neg
1010877264322942,pos
1010879367157252,neu
1010882237120189,neu
1010884373652290,pos
1010891404096772,pos
1010908590710354,neu
1010910170457638,pos
1010912483728511,neu
1010917060697850,pos
1010922314329720,neu
1010923097619548,pos
1010952350130406,pos
1010959204073121,pos
1010986527619568,pos
1010990947131596,neu
1011003937346892,neu
1011005170413949,pos
1011035126906220,pos
1011049936812283,pos
1011058507352618,neu
1011064453905252,pos
1011068520566558,neu
1011069700607437,neu
1011072926832885,pos
1011077010529848,pos
1011080974069869,pos
1011088734492066,pos
1011100084307725,pos
1011103490652394,neu
1011120133338073,pos
1011121010440523,neu
1011129340909456,pos
1011140721224791,neu
1011147743803324,pos
1011156586680208,pos
1011160620427964,pos
1011163047598805,neu
1011165083994391,neu
1011170136858680,pos
1011171691094045,neu
1011174747068549,pos
1011180006811161,pos
1011181647448692,pos
1011189916863311,neu
1011190160218660,neu
1011205487609687,pos
1011206807034506,neu
1011209567282129,pos
1011209950413366,neu
1011210616642497,pos
1011211253676448,pos
1011225844103593,pos
1011225944272007,neu
1011241566781680,neu
1011265420576305,neu
1011269647201266,pos
1011277047620008,pos
1011277893689362,pos
1011290877522390,pos
1011292364250072,pos
1011293020645065,pos
1011300840619685,pos
1011319894429535,neu
1011333567068348,pos
1011358620585818,neu
1011376530517053,neu
1011405107132630,pos
1011418917020400,neu
1011422023876004,pos
1011431863683148,pos
1011433963950065,pos
1011438286667804,pos
1011444430458537,pos
1011454520706833,pos
1011454647120337,pos
1011455387158778,pos
1011456287227568,pos
1011462353879663,pos
1011469303264540,pos
1011471637101690,pos
1011476746634396,pos
1011477620927142,pos
1011494230478132,pos
1011517416566671,pos
1011523697246968,pos
1011529797224411,pos
1011543607368209,pos
1011544690838178,pos
1011546170760532,pos
1011556433712596,pos
1011599726752590,pos
1011600110448569,pos
1011601849934690,neg
1011603120921923,pos
1011607786759946,pos
1011612576977127,neu
1011615947230927,neu
1011636610614506,pos
1011644600742091,pos
1011661217062172,pos
1011662690321740,pos
1011668030880449,pos
1011669490622296,pos
1011670197758869,pos
1011691947527312,pos
1011695400797244,pos
1011704293283644,pos
1011736047812092,pos
1011739170529570,neg
1011739503978326,pos
1011750853942070,pos
1011752453534360,pos
1011773343819631,pos
1011774083818494,neu
1011774100555040,neu
1011778930075648,neu
1011785597021400,neu
1011785610146317,neg
1011786567251871,neu
1011789127141792,pos
1011795199864392,neu
1011800740587079,pos
1011805630809720,neu
1011813083689643,pos
1011815537717052,pos
1011831163786987,neu
1011832724007656,pos
1011839053739454,pos
1011855924186666,pos
1011863630519150,neu
1011865700475956,neg
1011869887539646,neu
1011898010884489,neu
1011898727187586,pos
1011911713974796,pos
1011915319988544,pos
1011922020449743,pos
1011934817206080,pos
1011946513254771,neu
1011947123625751,neu
1011952003777937,pos
1011988370661807,neu
1011992627680159,pos
1011995936958913,neg
1012008113993142,pos
1012009003953760,pos
1012011840653298,pos
1012020860487998,pos
1012031151064216,pos
1012052634180846,pos
1012055089997469,pos
1012068580348677,pos
1012081493901390,neu
1012083543462841,pos
1012085204195144,neu
1012110806951349,neu
1012133064164448,pos
1012141223339265,neu
1012180793781933,pos
1012194476750918,neu
1012203844024795,pos
1012213550843631,pos
1012214306713193,pos
1012224937477070,pos
1012241856970701,neu
1012250803684708,neu
1012265350243884,neu
1012273526530544,pos
1012278543162197,pos
1012279513442206,pos
1012282520512172,pos
1012297366546487,pos
1012299183828189,pos
1012300330800768,pos
1012309017145356,neu
1012314043620066,pos
1012322977289017,pos
1012334586907742,pos
1012335436497540,pos
1012346573952021,pos
1012351350809129,pos
1012353677511818,pos
1012358723815368,pos
1012379816903331,pos
1012380453828109,pos
1012391183934204,pos
1012410093429345,pos
1012411917144397,pos
1012412690498604,pos
1012426070080527,pos
1012434690067994,neu
1012455937504526,neu
1012469336509023,pos
1012477560580532,neu
1012478880946242,pos
1012479657217445,neg
1012480677166780,pos
1012486933925769,neu
1012500646889371,neu
1012501277017628,neu
1012504826954367,pos
1012509733649603,pos
1012512763922571,neu
1012518070564738,pos
1012523946677689,pos
1012529227203706,neu
1012536310571222,neu
1012574583581863,neg
1012582766466628,pos
1012582963542855,pos
1012583700376871,pos
1012602639955529,pos
1012603414214403,pos
1012615153712037,neg
1012616377386522,neu
1012618107239457,pos
1012626354211199,pos
1012629573726484,pos
1012636290879699,pos
1012675010745915,neu
1012678573619548,neu
1012681557030608,neu
1012687523394558,neu
1012690500063601,neu
1012691160000089,neu
1012693750138644,pos
1012697600595581,neg
1012704703584824,pos
1012707770572064,pos
1012713403685969,neu
1012713850922259,neu
1012720220344694,neg
1012738180681259,pos
1012745553650945,pos
1012746587172415,pos
1012749477267491,pos
1012755836875565,pos
1012779713549073,pos
1012781220750255,pos
1012781883356027,pos
1012782830509940,pos
1012784947004076,pos
1012789967217713,pos
1012792890548332,pos
1012797846680479,neu
1012800596659653,pos
1012809201062433,pos
1012810653735703,pos
1012817120166623,pos
1012817414187239,neg
1012823883513952,neu
1012835623531634,neu
1012848457592435,pos
1012856523797062,neu
1012856690132210,neu
1012884993716806,neu
1012890770165995,neu
1012892873640937,neu
1012903563933662,pos
1012907380502786,pos
1012913193694442,neu
1012914787052844,neu
1012924820753781,neu
1012926030484769,neu
1012930014114168,neu
1012937703959532,neu
1012944406885557,neu
1012948397343546,pos
1012948983545131,pos
1012949560664542,pos
1012968099982257,neu
1012970637074585,pos
1012971956473992,pos
1012982163871482,pos
1012982310269179,pos
1012987310141701,pos
1012988110518628,neu
1012996590435017,pos
1012998357658597,pos
1013003550767241,pos
1013007750494533,neu
1013019200771830,neu
1013035587421681,neu
1013041806992585,neu
1013042757016227,pos
1013071677173461,neu
1013139401029461,pos
1013152700335338,pos
1013165343844073,pos
1013166019871323,neu
1013185597171802,pos
1013195583646428,pos
1013195786829653,pos
1013202117540660,neu
1013205440316542,neu
1013207093850950,neu
1013216317528834,neu
1013223140797615,neu
1013237796419397,neu
1013241490711473,neu
1013263426942689,neu
1013271723841950,neu
1013287080399343,neu
1013291679932267,pos
1013294877182777,neu
1013295640380821,neu
1013305617157388,neu
1013311203854779,pos
1013317326834734,pos
1013329033677204,neu
1013339706986836,pos
1013342090737358,pos
1013346433232095,neu
1013351080180562,neu
1013374476922325,pos
1013380330015118,neg
1013382416484252,pos
1013384276426703,neu
1013404083758633,pos
1013406730314244,pos
1013407426879069,pos
1013413387078399,neu
1013427530302100,pos
1013432950169994,pos
1013450213631149,neu
1013453296818096,pos
1013455956816810,neu
1013457590277441,neg
1013459787188196,pos
1013460273805371,pos
1013460330647449,pos
1013464490401761,pos
1013472959771202,neu
1013474303530077,neu
1013481179933399,neu
1013494179755024,pos
1013495813443153,neg
1013514853076525,pos
1013517480308055,pos
1013532500924228,pos
1013538847157110,pos
1013542280564957,pos
1013548920624188,pos
1013552067414237,neu
1013553829845399,neg
1013553993697053,neg
1013563533651553,neg
1013567603265906,pos
1013598927191139,pos
1013615437509034,pos
1013624333087351,neu
1013628410122789,pos
1013633433755987,neu
1013636230681246,neg
1013642493651379,pos
1013653123603689,pos
1013657434098870,pos
1013658017208425,pos
1013658299710622,neu
1013668850397533,neu
1013678403589344,pos
1013699030244250,pos
1013712999730669,neu
1013719473720009,neu
1013721903273621,pos
1013726447221156,pos
1013730900328369,neu
1013730954169252,pos
1013742210164056,pos
1013779086901512,neg
1013787220328309,neu
1013797727631353,pos
1013797924089273,neu
1013803733819657,pos
1013808673663822,pos
1013813060698378,neu
1013823213112292,neg
1013826143486230,neg
1013849203640171,neu
1013858410262978,pos
1013865720262685,pos
1013872190857981,pos
1013879767353573,pos
1013892043559873,pos
1013928390307551,pos
1013947300910127,pos
1013947433638135,pos
1013953180273146,pos
1013968607090845,pos
1013973050251210,neu
1014008356540601,neu
1014012033260602,pos
1014013303812727,neu
1014020827175292,neu
1014024377333977,pos
1014025056881650,neu
1014032410656645,pos
1014051694131852,pos
1014067777096601,pos
1014072906947213,pos
1014076273584860,pos
1014089287296850,pos
1014089346893114,pos
1014095423848331,neu
1014096703607698,pos
1014098507288097,pos
1014108653433167,neu
1014110713956187,pos
1014124170651099,pos
1014136089854609,neu
1014137453546104,pos
1014148653035740,pos
1014150930130452,pos
1014152263621769,neu
1014154103235932,neu
1014161180462545,pos
1014172497300730,pos
1014175583957506,pos
1014179140675442,pos
1014180266527963,neu
1014185467098914,neg
1014185850368378,pos
1014215256570861,pos
1014230720715988,pos
1014231170499825,pos
1014234460261582,pos
1014235969945055,pos
1014242250671812,pos
1014245500076538,neu
1014250330202785,pos
1014251136734221,pos
1014253067031912,pos
1014254133395906,pos
1014262236861768,neg
1014264053479604,neu
1014267053581756,pos
1014268446862230,neu
1014268730354439,neu
1014280076971684,neu
1014283704116105,neu
1014303196712354,neu
1014318623750816,neu
1014333687001317,neu
1014338406938829,pos
1014349960470934,neu
1014358240648005,neu
1014379667082570,pos
1014391916865690,pos
1014392007074036,pos
1014402136677390,pos
1014403507175390,pos
1014406342941170,pos
1014410070096130,pos
1014426320356621,pos
1014432739836770,pos
1014438390557042,pos
1014440643700625,pos
1014443356871523,neu
1014443650123836,pos
1014445870228649,pos
1014451306939754,neu
1014473273511387,pos
1014481383358648,pos
1014507096909322,pos
1014510717214708,pos
1014515993391713,pos
1014538070246308,pos
1014539340199979,neu
1014539463577668,neu
1014540810050949,pos
1014549363512002,pos
1014565546361014,pos
1014575913788056,neu
1014593333939155,pos
1014606047003740,pos
1014626024056533,neg
1014646693987098,pos
1014647760843964,pos
1014647980129725,neu
1014654770280402,pos
1014671530015582,neu
1014687683341233,pos
1014688913147945,neg
1014703343149654,pos
1014721476839920,pos
1014752333822701,pos
1014755163315029,neu
1014755663071010,pos
1014756543944154,pos
1014760726868895,neu
1014795390280948,neg
1014805066893689,neu
1014813492916677,neu
1014815466830959,pos
1014816820269764,neu
1014819090045429,neu
1014821533895401,neu
1014827530023970,neu
1014836813446585,pos
1014838889809488,neu
1014859353194442,neu
1014861030302796,pos
1014861686658563,neu
1014869047001338,pos
1014874444035686,neu
1014879173542652,neu
1014881010281139,neu
1014886180281271,pos
1014888150541363,pos
1014896439981373,pos
1014907733679039,pos
1014911730096000,pos
1014915106899277,neu
1014925750258937,pos
1014944656972636,neu
1014953853969283,pos
1014960660275012,pos
1014960756677194,neu
1014965269579905,neg
1014975150492229,neu
1014977686455055,pos
1014988886855542,pos
1015003127379081,pos
1015003363420903,pos
1015004269773753,pos
1015004620213430,pos
1015004647400246,neu
1015023933395779,pos
1015029410318938,pos
1015030466898563,pos
1015030696913372,neu
1015037056942177,pos
1015039337276357,pos
1015049326371352,pos
1015054423678979,pos
1015069090635346,pos
1015083543326566,neu
1015084436706263,pos
1015090103511967,pos
1015094126918032,pos
1015098594059898,pos
1015099527304300,pos
1015101539943737,pos
1015112460146341,pos
1015114050320967,pos
1015116610312715,pos
1015129850165645,neu
1015135070245217,neu
1015135856754652,pos
1015138263790077,pos
1015149116824255,pos
1015157343501425,pos
1015163846600450,pos
1015164619622151,pos
1015166760144482,pos
1015193157051876,pos
1015195432986299,neu
1015201536780275,pos
1015206743395275,pos
1015213980689060,pos
1015215810242720,pos
1015220956976380,pos
1015222896994226,pos
1015223180391533,pos
1015231860350556,neu
1015233643089476,pos
1015233933413944,pos
1015236219984143,pos
1015243810729995,pos
1015255283066605,pos
1015262593441266,pos
1015286946840455,neu
1015298899647704,pos
1015299683439486,neu
1015323700167890,pos
1015324680549683,pos
1015327373395688,pos
1015332307448959,pos
1015334913335833,pos
1015335730465350,pos
1015353049936589,pos
1015372729510256,neu
1015379013109224,pos
1015380613493150,pos
1015394823632055,neu
1015415320306673,pos
1015417973608413,pos
1015426343718275,pos
1015429233373030,pos
1015440926216876,pos
1015446096815815,pos
1015448186876325,pos
1015451176606415,pos
1015455313008030,neu
1015461519954736,pos
1015471220288710,pos
1015480169924017,pos
1015480654059083,pos
1015492016750573,pos
1015494196244571,neu
1015499977284080,pos
1015505660658851,pos
1015506524067113,pos
1015527606714561,pos
1015530497280623,pos
1015531600271744,neu
1015538140122400,pos
